year,ahe,bachelor,female,age
2015,20.2429142,1,1,33
2015,24.03846169,1,0,26
2015,19.23077011,1,1,26
2015,50,1,1,31
2015,21.63461494,0,0,27
2015,40.86538315,1,0,31
2015,23.46153831,1,1,29
2015,30.04807663,1,0,28
2015,14.52991486,0,0,29
2015,16.82692337,1,0,31
2015,28.07692337,0,0,32
2015,33.65384674,0,0,30
2015,17.30769157,0,0,28
2015,15,1,1,28
2015,25.96153831,0,0,30
2015,19.23077011,0,0,30
2015,25,1,0,34
2015,17.52136803,1,1,33
2015,15.86634636,0,0,29
2015,15.38461494,0,1,25
2015,18.75,0,0,29
2015,19.23077011,0,0,25
2015,36.98225021,1,0,33
2015,28.84615326,0,0,34
2015,31.25,1,1,32
2015,29.32884598,1,1,25
2015,5.15625,1,0,25
2015,19.23077011,1,1,26
2015,25.32115364,1,0,33
2015,21.63461494,1,0,32
2015,20.27972031,1,0,32
2015,20.15532494,1,0,29
2015,12.5,0,0,34
2015,21.63461494,1,1,34
2015,27.77777863,1,0,33
2015,41.66666794,1,0,33
2015,24.03846169,1,1,31
2015,26.70940208,1,1,28
2015,29.32692337,1,0,29
2015,7.211538315,0,0,33
2015,25.64102554,1,1,26
2015,12.98076916,1,0,27
2015,33.65384674,1,1,26
2015,32.69230652,1,0,32
2015,26.44230843,1,0,27
2015,15.86538506,1,1,25
2015,13.94230747,0,0,30
2015,23.07692337,1,0,29
2015,22.11538506,1,1,26
2015,18.26922989,0,0,30
2015,10.37582397,0,1,25
2015,11.05769253,0,0,27
2015,28.84615326,1,0,32
2015,22.59615326,1,0,28
2015,26.92307663,0,0,32
2015,23.07692337,0,0,31
2015,36.05769348,1,1,32
2015,8.17307663,0,1,26
2015,18.26922989,0,0,26
2015,16.82692337,0,1,25
2015,39.42307663,1,1,34
2015,13,0,0,26
2015,13.46153831,0,0,29
2015,13.46153831,0,0,29
2015,55.28845978,1,0,32
2015,5.770192146,0,0,33
2015,45.19230652,1,0,32
2015,18.21862411,1,1,32
2015,19.23077011,1,1,34
2015,73.07691956,1,1,34
2015,18.75,1,1,29
2015,19.23077011,1,0,31
2015,9.615385056,0,1,27
2015,27.88461494,1,1,29
2015,15.38461494,0,0,25
2015,16.82692337,1,0,25
2015,24.03846169,1,0,25
2015,10.14423084,0,0,29
2015,16.02564049,1,0,31
2015,16.02564049,0,1,25
2015,17.30769157,1,0,27
2015,36.05769348,1,1,25
2015,34.61538315,1,0,27
2015,14.42307663,0,1,26
2015,35.09615326,1,1,26
2015,31.19658089,1,0,25
2015,11.53846169,1,0,30
2015,15.38461494,1,0,33
2015,15.38461494,0,0,34
2015,13.73626328,0,1,31
2015,14.42307663,0,1,28
2015,10.38461494,0,0,25
2015,31.19658089,1,0,25
2015,21.63461494,0,0,29
2015,21.63461494,0,0,29
2015,50,1,1,34
2015,24.03846169,1,0,32
2015,5.714285851,0,0,25
2015,20.19230843,0,1,34
2015,31.25,1,0,32
2015,31.25,1,1,30
2015,9.615385056,1,0,30
2015,14.42307663,0,0,27
2015,5.494505405,0,0,33
2015,20.83333397,1,0,25
2015,32.47211456,1,0,27
2015,14.42307663,1,0,25
2015,12.74038506,1,0,32
2015,38.46250153,1,0,27
2015,11.95804214,1,1,25
2015,26.44230843,1,0,27
2015,18.90109825,1,1,29
2015,27.88461494,1,1,25
2015,33.33333206,1,0,29
2015,19.23077011,1,0,32
2015,12.30769253,1,0,28
2015,11.53846169,0,1,32
2015,9.615385056,1,0,25
2015,6.701631546,0,0,32
2015,26.44230843,1,1,31
2015,25.96153831,1,1,34
2015,9.615385056,0,1,25
2015,17.26190567,0,1,31
2015,37.01922989,1,0,34
2015,10,1,1,29
2015,10.09615421,1,0,26
2015,19.61538506,1,1,26
2015,9.123077393,1,1,28
2015,14.9572649,1,0,30
2015,26.44230843,0,0,31
2015,21.36752129,0,0,34
2015,43.26922989,1,0,34
2015,36.05769348,1,1,32
2015,24.03846169,1,0,27
2015,12.01923084,0,0,32
2015,17.30769157,0,0,33
2015,7.905982971,0,0,26
2015,13.46153831,0,1,33
2015,15.5,0,0,29
2015,24.03846169,0,0,34
2015,6.410256386,0,1,34
2015,20.2429142,0,1,33
2015,20.79001999,0,0,34
2015,23.07692337,1,1,32
2015,36.05769348,1,0,30
2015,16.23931694,1,1,31
2015,16.15384674,0,1,30
2015,16.53846169,1,1,29
2015,25,1,1,32
2015,15.58798122,1,0,30
2015,23.02631569,1,1,27
2015,11.53846169,0,0,25
2015,27.64422989,0,0,31
2015,26.44230843,0,0,33
2015,8.57692337,0,1,33
2015,27.60416603,0,1,30
2015,24.03846169,0,0,28
2015,28.84615326,0,0,29
2015,14.42307663,0,0,32
2015,12.01923084,0,1,33
2015,43.26922989,0,0,25
2015,19.80769157,0,0,26
2015,12.01923084,0,1,30
2015,19.23077011,0,0,29
2015,15.76923084,0,0,28
2015,19.23077011,0,0,29
2015,12.5,0,0,26
2015,9.724518776,0,0,30
2015,11.53846169,1,1,30
2015,9.440559387,0,1,25
2015,13.46153831,0,0,27
2015,38.46154022,1,0,27
2015,19.71153831,0,0,29
2015,10.57692337,0,1,27
2015,11,0,0,27
2015,21.36752129,1,0,31
2015,14.75849724,0,0,31
2015,23.35164833,0,0,34
2015,11.05769253,0,1,30
2015,12.98076916,0,0,31
2015,17.30769157,0,1,33
2015,9.615385056,0,1,28
2015,17.06730843,0,0,25
2015,14.375,0,0,32
2015,19.23077011,0,0,34
2015,16.82692337,0,0,31
2015,15.38461494,0,0,32
2015,24.72527504,0,0,27
2015,11.53846169,1,1,32
2015,13.46153831,1,1,25
2015,27.53496552,0,0,25
2015,13.94326878,0,0,25
2015,7.591093063,0,1,25
2015,23.4375,0,0,32
2015,17.30769157,1,1,33
2015,20,0,0,28
2015,11.49839783,0,0,30
2015,8,0,1,31
2015,6.25,0,0,34
2015,41.82692337,1,1,29
2015,5.494505405,0,1,34
2015,24.03846169,0,0,28
2015,9.615385056,1,0,25
2015,17.09401703,1,1,31
2015,16.82692337,1,0,34
2015,28.84615326,0,0,34
2015,10.5,0,0,26
2015,19.23077011,1,0,26
2015,12.5,0,0,32
2015,11.29807663,0,0,26
2015,8.17307663,1,0,25
2015,20.19326973,1,0,34
2015,15.38461494,0,1,26
2015,21.63461494,0,0,34
2015,11.09467411,1,1,25
2015,52.88461685,1,0,34
2015,4.807692528,1,1,26
2015,16.82692337,0,0,27
2015,9.615385056,0,1,29
2015,21.63461494,1,1,30
2015,16.82692337,0,0,32
2015,9.615385056,0,1,30
2015,40.86538315,1,0,31
2015,26.62721825,1,0,34
2015,19.23077011,1,0,30
2015,19.23077011,0,0,29
2015,10.57692337,0,0,33
2015,19.23077011,0,0,30
2015,28.84615326,1,0,27
2015,24.51922989,1,0,33
2015,24.03846169,1,0,32
2015,24.572649,1,1,25
2015,15.625,0,0,32
2015,5.494505405,0,0,31
2015,9.538461685,1,0,31
2015,15.38461494,1,0,27
2015,16.34615326,1,1,33
2015,20.41420174,0,0,28
2015,24.03846169,0,1,29
2015,14.42307663,1,1,28
2015,13.5,0,0,34
2015,40.1709404,1,0,32
2015,24.03846169,1,1,30
2015,14.83516502,0,1,30
2015,29.9145298,1,0,32
2015,25.64102554,0,1,30
2015,21.63461494,1,0,30
2015,12.2863245,0,1,29
2015,9.615385056,0,0,28
2015,15.86538506,1,0,26
2015,7.211538315,0,0,30
2015,23.46938705,0,0,29
2015,19.23077011,1,1,27
2015,23.07692337,1,1,30
2015,20.19230843,1,0,30
2015,13.90961552,1,1,28
2015,33.65384674,0,1,31
2015,22.03525734,0,0,34
2015,23.07692337,0,0,32
2015,57.69230652,1,0,34
2015,26.44230843,1,0,27
2015,16.82692337,0,0,32
2015,12.01923084,0,0,25
2015,20.43269157,1,1,28
2015,19.23077011,0,1,33
2015,8.241758347,0,0,32
2015,10.98901081,0,1,30
2015,32.90598297,1,1,32
2015,32.67973709,1,0,27
2015,16.82692337,1,1,26
2015,28.79999924,1,0,28
2015,34.61538315,1,1,29
2015,39.4736824,1,0,34
2015,16.34615326,1,1,28
2015,29.80769157,1,1,26
2015,13.46153831,0,0,30
2015,22.72727203,1,0,31
2015,21.15384674,1,1,26
2015,18.68131828,1,1,32
2015,13.73626328,0,0,30
2015,14.42307663,0,1,31
2015,10.98901081,0,0,30
2015,11.92307663,0,0,30
2015,26.44230843,1,0,28
2015,15.38509655,1,1,27
2015,11.05769253,0,0,33
2015,12.01923084,0,1,29
2015,8.012820244,1,0,28
2015,9.615385056,0,1,27
2015,16.82692337,0,0,27
2015,15.5936451,0,0,29
2015,12.01923084,1,1,29
2015,12.01923084,0,1,30
2015,10.98901081,0,0,26
2015,12.5,0,0,32
2015,25,1,0,32
2015,26.62721825,1,0,29
2015,19.23077011,1,1,25
2015,19.95464897,1,0,27
2015,14.42307663,0,1,33
2015,31.64029694,1,0,32
2015,14.42307663,0,1,27
2015,24.44444466,0,0,25
2015,14.42307663,0,1,28
2015,15.38461494,1,0,26
2015,16.82692337,0,0,29
2015,33.65384674,1,0,27
2015,21.63461494,1,0,29
2015,16.48251724,0,0,32
2015,19.23077011,0,0,34
2015,12.01923084,0,1,31
2015,13.88888931,0,1,29
2015,14.90384579,1,1,32
2015,14.9572649,0,0,30
2015,31.34615326,0,1,27
2015,7.211538315,0,1,25
2015,17.1875,1,1,29
2015,51.44230652,1,1,31
2015,37.15034866,0,0,32
2015,14.42307663,0,1,27
2015,12.5,0,0,29
2015,21.66666603,1,1,26
2015,9.8039217,0,1,33
2015,16.82692337,0,1,30
2015,12.01923084,0,0,29
2015,9.615385056,0,1,32
2015,25.96153831,0,0,30
2015,21.63461494,0,0,28
2015,16.82692337,0,1,31
2015,17.78846169,0,0,26
2015,18.99038506,1,1,27
2015,57.69230652,0,0,32
2015,13.31360912,1,1,32
2015,20.67307663,0,0,29
2015,12.5,0,1,26
2015,11.53846169,0,1,30
2015,10.09615421,0,0,31
2015,29.03846169,0,0,31
2015,16.82692337,1,1,31
2015,12,0,0,34
2015,21.36752129,1,1,33
2015,15.18218613,1,1,34
2015,9.615385056,0,0,33
2015,27.40384674,1,0,29
2015,15.86538506,1,1,27
2015,12.5,0,0,31
2015,17.30769157,1,0,32
2015,18.75,0,1,28
2015,10.98901081,0,0,29
2015,3.571428537,0,0,27
2015,13.46153831,1,0,29
2015,10.2564106,0,0,29
2015,15.38461494,0,1,29
2015,30.28846169,0,1,34
2015,21.63461494,1,1,30
2015,9.134614944,0,1,30
2015,17.61709404,1,1,33
2015,6.25,0,1,32
2015,13.46153831,0,0,31
2015,12.01923084,0,0,30
2015,11.59951115,0,0,29
2015,6.730769157,0,0,29
2015,18.26922989,0,0,29
2015,8.653845787,0,1,28
2015,19.23077011,1,1,27
2015,26.92307663,1,0,30
2015,37.01922989,1,1,29
2015,21.63461494,0,0,34
2015,24.03846169,0,0,30
2015,12.01923084,0,1,25
2015,25.64102554,0,0,34
2015,7.692307472,0,0,30
2015,29.23077011,1,0,34
2015,22.7564106,1,0,29
2015,22.11538506,1,1,28
2015,21.63461494,1,1,25
2015,11.39423084,1,1,25
2015,48.07692337,1,1,31
2015,24.03846169,0,0,31
2015,20.19230843,1,1,34
2015,40.86538315,1,0,30
2015,18.75,0,0,28
2015,25,1,0,31
2015,19.23077011,1,1,34
2015,28.84615326,0,1,34
2015,18.26922989,0,0,34
2015,41.66666794,1,0,25
2015,15.38461494,0,1,34
2015,19.23077011,0,0,34
2015,27.35042763,1,0,30
2015,18.26922989,1,1,27
2015,16.82692337,1,0,28
2015,43.26922989,1,0,29
2015,18.75,0,1,30
2015,29.9145298,1,0,27
2015,26.44230843,1,0,30
2015,20.67307663,1,1,31
2015,8.333333015,0,0,29
2015,20.67307663,1,1,25
2015,15.38461494,1,0,27
2015,21.63461494,0,0,32
2015,20.06688881,1,0,34
2015,12.01923084,1,1,28
2015,18.26922989,0,0,33
2015,27.77777863,1,1,34
2015,6.25,0,0,26
2015,52,1,1,34
2015,33.65384674,1,0,30
2015,12.5,0,0,28
2015,12.5,0,0,27
2015,22.80219841,0,0,32
2015,26.44230843,0,0,32
2015,21.79487228,0,1,33
2015,14.42307663,0,0,29
2015,16.34615326,0,0,25
2015,48.07692337,1,0,33
2015,33.17307663,1,1,28
2015,21.67832184,1,0,31
2015,8.547008514,0,1,31
2015,16.82692337,0,0,31
2015,19.23077011,1,1,28
2015,37.5,1,0,29
2015,25.64102554,1,0,34
2015,10.09615421,0,1,34
2015,19.23077011,0,0,32
2015,20.67307663,1,0,32
2015,22.11538506,0,0,30
2015,10,1,0,33
2015,14.42307663,1,0,25
2015,31.25,0,0,32
2015,16.82692337,0,1,32
2015,21.63461494,0,1,25
2015,26.92307663,1,0,26
2015,26.44230843,1,0,33
2015,12.5,0,0,27
2015,10,0,1,30
2015,13.26530647,0,1,33
2015,10,0,0,27
2015,19.23077011,0,0,30
2015,17.09401703,1,1,26
2015,10.1214571,0,0,30
2015,10.57692337,0,1,29
2015,14.42307663,0,0,34
2015,13.73626328,0,0,30
2015,17.78846169,0,1,28
2015,14.79289913,0,0,26
2015,20.20256424,1,0,32
2015,12.5,0,0,25
2015,23.07692337,0,0,25
2015,18.19126892,1,0,32
2015,19.23077011,0,0,28
2015,21.63461494,1,0,28
2015,23.35164833,1,0,30
2015,12.98076916,1,1,28
2015,17.30769157,1,0,30
2015,20.67307663,1,1,30
2015,17.78846169,1,0,30
2015,28.84615326,1,1,33
2015,22.11538506,1,0,32
2015,18.26922989,1,1,25
2015,33.65384674,1,0,27
2015,10.89743614,1,1,28
2015,20.97902107,1,1,32
2015,21.63461494,1,1,27
2015,13.11188793,1,0,29
2015,23.66937828,1,0,31
2015,17.09401703,1,1,31
2015,20.5128212,1,1,25
2015,13.67521381,1,1,27
2015,29.80769157,1,1,29
2015,26.92307663,1,0,29
2015,20.83333397,1,0,25
2015,24.03846169,1,0,25
2015,14.02243614,0,0,34
2015,5.769230843,0,1,30
2015,28.84615326,1,0,33
2015,43.26922989,1,1,31
2015,9.615385056,1,0,28
2015,43.26922989,0,0,29
2015,26.92307663,1,1,33
2015,21.15384674,1,0,27
2015,41.66666794,1,0,32
2015,33.65384674,1,0,33
2015,26.44230843,1,0,32
2015,31.25,1,1,31
2015,24.03846169,1,0,31
2015,27.2435894,1,0,28
2015,44.23077011,1,1,29
2015,34.18803406,1,1,30
2015,11.09467411,1,1,28
2015,38.46154022,1,0,29
2015,26.44230843,1,1,28
2015,15.38461494,0,0,30
2015,16.82692337,1,0,28
2015,32.30769348,1,0,28
2015,16.02564049,1,0,28
2015,25,0,0,33
2015,25,1,1,28
2015,15.38461494,0,1,29
2015,41.66666794,1,1,29
2015,21.36752129,1,1,27
2015,52.44755173,1,0,27
2015,12.5,0,0,29
2015,26.92307663,1,0,28
2015,19.23077011,1,1,27
2015,28.84615326,0,0,29
2015,10.16483498,1,1,31
2015,32.05128098,1,1,31
2015,14.42307663,1,0,33
2015,16.82692337,0,0,32
2015,40.38461685,1,0,31
2015,10.57692337,0,0,32
2015,19.23077011,1,0,28
2015,19.23077011,1,1,27
2015,19.23077011,0,0,30
2015,19.23077011,1,1,29
2015,6.730769157,1,1,29
2015,19.23077011,1,0,27
2015,26.55677605,1,1,34
2015,41.53845978,1,0,32
2015,25,0,0,28
2015,13.15789509,1,1,32
2015,26.44230843,1,0,27
2015,32.45192337,1,1,32
2015,28.84615326,1,0,32
2015,20.67307663,1,1,33
2015,25,1,0,31
2015,4.421376228,0,1,25
2015,15.38461494,0,0,29
2015,38.46154022,1,0,34
2015,16.48351669,0,0,32
2015,19.71153831,0,0,27
2015,50.48077011,1,0,34
2015,27.40384674,1,1,25
2015,8,0,0,32
2015,19.23077011,0,0,34
2015,10.30219746,0,0,32
2015,11.53846169,0,0,25
2015,40.1709404,1,0,31
2015,19.23077011,1,1,32
2015,19.23077011,0,0,34
2015,13.46153831,0,1,34
2015,12.01923084,0,0,34
2015,38.46154022,1,0,34
2015,40.86538315,1,1,33
2015,19.23077011,1,0,34
2015,16.82692337,1,1,26
2015,12.01923084,0,1,26
2015,17.78846169,0,1,32
2015,30.76922989,1,0,33
2015,48.07692337,1,1,32
2015,15.59829044,1,0,31
2015,91.34615326,1,0,32
2015,6.25,0,0,29
2015,22.5,1,0,34
2015,8.653845787,0,0,26
2015,5.769230843,0,1,27
2015,19.23077011,0,0,32
2015,16,0,0,28
2015,34.18803406,1,0,31
2015,52.44755173,1,0,31
2015,43.26922989,1,0,29
2015,30.76922989,1,1,29
2015,33.65384674,1,1,34
2015,18.75,0,1,33
2015,8.012820244,0,1,27
2015,19.23077011,0,0,25
2015,10.65088749,1,1,33
2015,16.82692337,1,0,26
2015,29.9145298,1,1,31
2015,14.42307663,1,1,31
2015,11.96792984,1,0,25
2015,24.03846169,1,0,34
2015,21.23397446,1,0,29
2015,23.07692337,1,1,29
2015,31.25,1,0,34
2015,10.78846169,1,1,31
2015,32.38866425,1,0,26
2015,21.63461494,1,1,29
2015,38.46154022,1,0,29
2015,13.22115421,0,0,30
2015,12.36263752,0,1,30
2015,24.03846169,0,0,29
2015,21.63461494,1,0,32
2015,21.63461494,1,1,31
2015,74.78632355,1,0,26
2015,12.01923084,0,1,26
2015,9.615385056,0,1,34
2015,24.03846169,0,0,33
2015,16.34615326,0,1,33
2015,11.05769253,0,0,32
2015,22.11538506,0,0,33
2015,25,0,0,33
2015,26.44230843,1,0,33
2015,17.03296661,0,1,28
2015,20.2429142,1,1,32
2015,22.00240326,1,1,31
2015,9.615385056,0,0,34
2015,12.01923084,0,0,30
2015,20.67307663,1,1,30
2015,14.42307663,1,1,33
2015,24.03846169,0,1,34
2015,15.38461494,0,0,30
2015,14.42307663,0,0,27
2015,19.23077011,1,1,31
2015,15.38461494,1,1,31
2015,31.25,1,0,27
2015,24.51922989,1,0,27
2015,40.38461685,1,0,29
2015,24.51922989,1,0,32
2015,29.9145298,0,0,34
2015,18.91025734,0,0,34
2015,26.44230843,1,0,31
2015,12.23776245,1,0,31
2015,39.61538315,0,0,33
2015,32.05128098,1,0,29
2015,14.42307663,0,1,34
2015,28.84615326,1,0,25
2015,21.63461494,0,0,29
2015,12.08791256,0,1,28
2015,11.53846169,0,1,31
2015,18.75,1,1,34
2015,19.23077011,1,1,33
2015,38.94230652,1,0,30
2015,30.76922989,1,0,31
2015,14.0625,0,0,30
2015,24.03846169,1,1,31
2015,12.01923084,0,0,27
2015,16.82692337,1,0,26
2015,19.23077011,1,0,29
2015,19.23077011,1,0,26
2015,19.23077011,0,0,32
2015,9.615385056,0,1,27
2015,18.66666603,1,0,29
2015,6.250961304,0,1,25
2015,7.211538315,0,1,26
2015,28.36538506,1,1,26
2015,16.82692337,0,0,30
2015,11,0,0,30
2015,9.615385056,0,1,26
2015,30.76922989,1,0,32
2015,16.15384674,0,0,32
2015,14.67611313,0,1,34
2015,48.07692337,0,1,32
2015,13.46153831,0,0,30
2015,14.28571415,0,0,32
2015,23.07692337,1,1,27
2015,24.03846169,1,1,32
2015,15.38461494,0,0,32
2015,19.23077011,1,1,33
2015,8.990385056,0,1,33
2015,14.18269253,1,1,28
2015,12.5,1,0,26
2015,8.333333015,0,1,27
2015,36.05769348,1,1,34
2015,16.48351669,0,1,28
2015,7.692307472,1,0,28
2015,19.71153831,0,0,28
2015,9.134614944,1,1,30
2015,13.94230747,1,0,31
2015,22.5,1,1,30
2015,21.63461494,0,0,25
2015,11.96581173,0,0,27
2015,12.5,0,1,32
2015,11.53846169,0,1,33
2015,20.19230843,1,0,32
2015,9.615385056,1,0,32
2015,15.70512867,0,1,26
2015,12.01923084,0,0,28
2015,8.241758347,0,1,33
2015,18.26922989,0,0,25
2015,31.46853065,0,0,33
2015,14.42307663,0,1,31
2015,10.57692337,0,1,33
2015,23.79807663,1,0,31
2015,9.935897827,1,0,26
2015,23.07692337,1,1,31
2015,28.84615326,1,1,25
2015,25.48077011,1,1,26
2015,34.61538315,1,0,34
2015,18.81270981,1,1,25
2015,16.82692337,1,1,25
2015,34.61538315,1,1,27
2015,20.19230843,1,0,29
2015,10.68376064,0,0,34
2015,39.52991486,1,1,33
2015,22.5,0,0,29
2015,12.08791256,1,1,28
2015,9.615385056,0,0,27
2015,23.07692337,1,0,31
2015,16.02564049,0,1,28
2015,35.57692337,1,0,29
2015,21.38628769,1,0,26
2015,21.36752129,1,1,28
2015,20.0854702,0,1,30
2015,15.45329666,0,0,28
2015,19.23077011,1,1,30
2015,21.63461494,1,0,31
2015,42.78845978,1,0,32
2015,26.44230843,1,1,30
2015,34.61538315,1,0,34
2015,26.44230843,1,1,26
2015,24,1,0,30
2015,26.44230843,1,1,26
2015,20.67307663,1,1,33
2015,32.05128098,1,0,32
2015,60.09615326,1,1,31
2015,13.46153831,0,1,32
2015,8.741258621,0,0,26
2015,24.572649,1,1,31
2015,26.37362671,1,1,27
2015,28.79999924,1,0,29
2015,23.07692337,1,1,30
2015,28.84615326,1,0,31
2015,43.75,1,1,28
2015,20.2429142,0,0,27
2015,13.0666666,0,0,34
2015,9.355509758,0,0,28
2015,23.55769157,0,0,29
2015,9.615385056,0,1,30
2015,8.17307663,0,1,33
2015,24.94802475,0,0,25
2015,10.30219746,0,0,25
2015,24.03798103,1,1,25
2015,13.46153831,0,0,34
2015,23.55769157,1,0,29
2015,12.06293678,1,0,26
2015,17.78846169,0,1,30
2015,14.90384579,0,0,26
2015,14.85714245,1,1,30
2015,12.01923084,1,1,32
2015,21.5,0,1,28
2015,12.01923084,0,0,34
2015,12.01923084,0,1,33
2015,16.82692337,1,1,29
2015,21.36752129,1,1,25
2015,22.52747345,0,0,28
2015,8.653845787,0,1,34
2015,8.653845787,0,0,29
2015,44.23153687,1,0,25
2015,7.144047737,0,0,26
2015,24.23077011,0,0,33
2015,16.02564049,0,1,29
2015,24.78632545,1,0,32
2015,18.91025734,0,0,33
2015,14.90384579,0,1,29
2015,14.7435894,0,0,30
2015,12.01923084,0,1,29
2015,12.82051277,0,0,33
2015,27.88461494,0,0,34
2015,28.84615326,1,0,31
2015,14.23076916,1,1,32
2015,19.23077011,1,0,30
2015,26.92307663,1,0,32
2015,17.30769157,1,1,31
2015,11,0,0,31
2015,14.18269253,1,1,27
2015,33.65384674,1,0,28
2015,24.03846169,0,0,30
2015,11.75,0,0,31
2015,41.66666794,1,1,25
2015,14.42307663,1,0,30
2015,17.62927437,0,1,31
2015,12.01923084,0,1,25
2015,31.18503189,1,0,33
2015,14.64160824,1,1,25
2015,9.615385056,0,0,26
2015,10.5,0,0,26
2015,7.211538315,0,0,34
2015,13.24324322,0,0,33
2015,7.211538315,1,1,27
2015,17.30769157,0,0,29
2015,26.44230843,1,1,32
2015,33.65384674,1,1,27
2015,8.741258621,0,0,27
2015,24.03846169,1,0,33
2015,41.82692337,1,0,27
2015,14.43002129,0,1,29
2015,20.01442337,0,0,27
2015,5,0,0,31
2015,10,0,0,34
2015,15.00938129,0,1,30
2015,13.02083302,0,0,26
2015,15.86538506,0,0,31
2015,26.92307663,0,0,34
2015,20.19230843,1,0,25
2015,14.68531513,1,1,25
2015,20.83333397,1,0,28
2015,16.82692337,0,0,29
2015,10.98901081,0,0,29
2015,9.725000381,0,1,34
2015,17.48251724,0,0,32
2015,10.68376064,0,0,32
2015,14.42307663,0,0,31
2015,23.38286781,0,0,34
2015,11.85897446,0,0,25
2015,2.885576963,0,1,25
2015,22.59615326,1,0,32
2015,17.30769157,1,1,28
2015,18.26922989,1,1,29
2015,12.01923084,0,1,28
2015,10.45966244,1,1,33
2015,11.25,0,0,28
2015,18.26922989,1,1,26
2015,4.305494308,0,0,27
2015,30.76922989,1,1,32
2015,30.76922989,1,0,33
2015,9.340659142,0,1,29
2015,12.98076916,0,1,25
2015,26.44230843,0,0,32
2015,52.88461685,1,1,31
2015,13.46153831,0,1,32
2015,37.01922989,1,1,33
2015,33.17307663,1,0,34
2015,20.19230843,1,0,29
2015,10.09615421,1,1,29
2015,21.98509598,1,0,30
2015,18.75,0,0,31
2015,18.75,1,1,30
2015,21.15384674,0,0,29
2015,27.69230843,1,0,29
2015,31.25,1,1,25
2015,50.48077011,1,0,28
2015,50.36629868,1,0,29
2015,13.73626328,1,1,30
2015,17.30769157,1,1,29
2015,21.63461494,1,0,27
2015,60.09615326,1,1,26
2015,53.1468544,1,1,31
2015,13.18681335,1,1,30
2015,32.69230652,1,0,34
2015,20.19230843,1,0,27
2015,12.98076916,1,1,28
2015,20.19230843,1,0,28
2015,19.23077011,1,0,27
2015,16.82692337,0,0,28
2015,21.63461494,1,0,27
2015,33.16326523,1,0,27
2015,38.46154022,1,0,26
2015,26.44230843,1,1,26
2015,38.46154022,1,0,25
2015,18.5,1,1,32
2015,17.30769157,1,0,32
2015,16,0,1,26
2015,13.46153831,0,0,28
2015,14.90384579,1,0,33
2015,21.28888893,1,1,25
2015,12.01923084,1,1,26
2015,21.875,1,1,30
2015,32.69230652,1,0,32
2015,7.211538315,0,0,29
2015,10.09615421,0,0,26
2015,21.56862831,1,1,25
2015,14.90384579,0,0,29
2015,18.07692337,1,0,26
2015,16.82692337,1,1,30
2015,31.25,1,1,31
2015,23.66105843,1,0,32
2015,20.19230843,1,0,33
2015,29.9145298,1,0,27
2015,13.60576916,0,1,29
2015,26.49572563,1,1,29
2015,14.68531513,1,1,34
2015,36.05769348,1,0,33
2015,55.28845978,0,0,28
2015,27.20450211,0,1,32
2015,26.44230843,1,0,25
2015,11.53846169,1,1,25
2015,23.07692337,0,0,32
2015,14.52991486,1,1,31
2015,19.6078434,1,0,25
2015,15.69230747,0,1,27
2015,50.48077011,0,0,33
2015,36.05769348,1,1,32
2015,14.90384579,1,0,30
2015,16.23931694,0,0,33
2015,12.5,0,0,28
2015,12.01923084,0,1,30
2015,37.17948532,1,1,34
2015,25,0,0,30
2015,39.52991486,1,1,28
2015,19.23077011,1,1,31
2015,21.63461494,0,0,34
2015,32.05128098,1,1,25
2015,14.65201473,0,1,32
2015,14.42307663,0,1,34
2015,12.01923084,0,1,29
2015,8.241758347,0,0,27
2015,21.15384674,1,0,34
2015,7.211538315,0,1,31
2015,10.38461494,0,1,30
2015,15.88137245,0,1,34
2015,23.9163456,0,0,30
2015,12.01923084,1,1,34
2015,24.03846169,0,0,33
2015,36.05769348,1,0,28
2015,19.87179565,0,0,31
2015,27.88461494,1,1,34
2015,37.64320755,1,0,28
2015,27.40384674,1,1,25
2015,32.05128098,1,0,31
2015,17.48251724,0,0,34
2015,24.08653831,0,0,34
2015,24.03846169,1,1,26
2015,27.40384674,1,0,27
2015,19.23077011,1,1,25
2015,15.57692337,1,1,31
2015,20.19230843,1,0,33
2015,17.30769157,0,0,34
2015,16.82692337,1,0,27
2015,32.69230652,1,0,26
2015,16.34615326,0,0,30
2015,13.46153831,0,0,27
2015,17.09401703,0,0,28
2015,28.84615326,0,0,28
2015,21.15384674,0,0,25
2015,13.46153831,0,0,30
2015,26.44230843,1,0,34
2015,12.01923084,0,0,27
2015,19.23077011,1,0,25
2015,21.36752129,1,0,31
2015,12.01923084,1,1,33
2015,27.5,1,0,34
2015,10.09615421,1,0,31
2015,38.46154022,1,1,30
2015,24.03846169,1,1,31
2015,34.61538315,1,1,34
2015,35.38461685,1,0,34
2015,6.519556522,0,0,30
2015,21.36752129,0,0,32
2015,12.01923084,0,0,27
2015,20.67307663,1,1,26
2015,19.23077011,1,0,26
2015,27.21893501,1,0,25
2015,19.23077011,1,0,30
2015,18,1,1,27
2015,43.26922989,1,0,27
2015,35.57692337,1,0,27
2015,16.82692337,1,0,26
2015,15.86538506,0,1,31
2015,10.98901081,0,1,31
2015,14.42307663,1,1,25
2015,26.22377586,0,0,26
2015,15.86538506,1,1,25
2015,16.82692337,0,0,28
2015,9.134614944,0,1,29
2015,9.615385056,0,0,28
2015,17.09401703,1,1,31
